轮次编号,任务描述,总执行次数,成功次数,失败次数,平均耗时(ms),最大耗时(ms),最小耗时(ms),总耗时(s),吞吐量(tps),成功率,错误率
9,41663,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41664,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41665,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41666,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41667,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41668,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41669,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41670,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41671,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41672,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41673,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41674,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41675,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41676,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41677,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41678,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41679,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41680,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41681,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41682,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41683,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41684,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41685,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41686,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41687,1,1,0,11,11,11,0.011,0.0333328,1,0
9,41688,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41689,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41690,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41691,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41692,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41693,1,0,1,5,5,5,0.005,0.0333328,0,1
9,41694,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41695,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41696,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41697,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41698,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41699,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41700,1,0,1,2,2,2,0.002,0.0333328,0,1
9,41701,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41702,1,0,1,4,4,4,0.004,0.0333328,0,1
9,41703,1,0,1,5,5,5,0.005,0.0333328,0,1
9,41704,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41705,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41706,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41707,1,0,1,7,7,7,0.007,0.0333328,0,1
9,41708,1,0,1,6,6,6,0.006,0.0333328,0,1
9,41709,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41710,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41711,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41712,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41713,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41714,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41715,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41716,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41717,1,0,1,4,4,4,0.004,0.0333328,0,1
9,41718,1,0,1,2,2,2,0.002,0.0333328,0,1
9,41719,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41720,1,0,1,6,6,6,0.006,0.0333328,0,1
9,41721,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41722,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41723,1,0,1,1,1,1,0.001,0.0333328,0,1
9,41724,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41725,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41726,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41727,1,0,1,9,9,9,0.009,0.0333328,0,1
9,41728,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41729,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41730,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41731,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41732,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41733,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41734,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41735,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41736,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41737,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41738,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41739,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41740,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41741,1,0,1,11,11,11,0.011,0.0333328,0,1
9,41742,1,0,1,2,2,2,0.002,0.0333328,0,1
9,41743,1,0,1,3,3,3,0.003,0.0333328,0,1
9,41744,1,0,1,8,8,8,0.008,0.0333328,0,1
9,41745,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41746,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41747,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41748,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41749,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41750,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41751,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41752,1,0,1,10,10,10,0.01,0.0333328,0,1
9,41753,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41754,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41755,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41756,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41757,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41758,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41759,1,0,1,9,9,9,0.009,0.0333328,0,1
9,41760,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41761,1,0,1,1,1,1,0.001,0.0333328,0,1
9,41762,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41763,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41764,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41765,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41766,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41767,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41768,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41769,1,1,0,12,12,12,0.012,0.0333328,1,0
9,41770,1,0,1,5,5,5,0.005,0.0333328,0,1
9,41771,1,1,0,11,11,11,0.011,0.0333328,1,0
9,41772,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41773,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41774,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41775,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41776,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41777,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41778,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41779,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41780,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41781,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41782,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41783,1,0,1,5,5,5,0.005,0.0333328,0,1
9,41784,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41785,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41786,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41787,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41788,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41789,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41790,1,0,1,4,4,4,0.004,0.0333328,0,1
9,41791,1,0,1,5,5,5,0.005,0.0333328,0,1
9,41792,1,0,1,8,8,8,0.008,0.0333328,0,1
9,41793,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41794,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41795,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41796,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41797,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41798,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41799,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41800,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41801,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41802,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41803,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41804,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41805,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41806,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41807,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41808,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41809,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41810,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41811,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41812,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41813,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41814,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41815,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41816,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41817,1,1,0,11,11,11,0.011,0.0333328,1,0
9,41818,1,0,1,1,1,1,0.001,0.0333328,0,1
9,41819,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41820,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41821,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41822,1,1,0,11,11,11,0.011,0.0333328,1,0
9,41823,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41824,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41825,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41826,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41827,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41828,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41829,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41830,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41831,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41832,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41833,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41834,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41835,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41836,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41837,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41838,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41839,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41840,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41841,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41842,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41843,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41844,1,0,1,1,1,1,0.001,0.0333328,0,1
9,41845,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41846,1,0,1,2,2,2,0.002,0.0333328,0,1
9,41847,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41848,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41849,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41850,1,0,1,10,10,10,0.01,0.0333328,0,1
9,41851,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41852,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41853,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41854,1,0,1,9,9,9,0.009,0.0333328,0,1
9,41855,1,0,1,2,2,2,0.002,0.0333328,0,1
9,41856,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41857,1,0,1,8,8,8,0.008,0.0333328,0,1
9,41858,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41859,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41860,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41861,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41862,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41863,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41864,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41865,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41866,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41867,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41868,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41869,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41870,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41871,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41872,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41873,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41874,1,0,1,2,2,2,0.002,0.0333328,0,1
9,41875,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41876,1,0,1,3,3,3,0.003,0.0333328,0,1
9,41877,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41878,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41879,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41880,1,0,1,6,6,6,0.006,0.0333328,0,1
9,41881,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41882,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41883,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41884,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41885,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41886,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41887,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41888,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41889,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41890,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41891,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41892,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41893,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41894,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41895,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41896,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41897,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41898,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41899,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41900,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41901,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41902,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41903,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41904,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41905,1,0,1,6,6,6,0.006,0.0333328,0,1
9,41906,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41907,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41908,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41909,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41910,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41911,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41912,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41913,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41914,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41915,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41916,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41917,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41918,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41919,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41920,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41921,1,0,1,3,3,3,0.003,0.0333328,0,1
9,41922,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41923,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41924,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41925,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41926,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41927,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41928,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41929,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41930,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41931,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41932,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41933,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41934,1,0,1,9,9,9,0.009,0.0333328,0,1
9,41935,1,1,0,11,11,11,0.011,0.0333328,1,0
9,41936,1,1,0,11,11,11,0.011,0.0333328,1,0
9,41937,1,1,0,1,1,1,0.001,0.0333328,1,0
9,41938,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41939,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41940,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41941,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41942,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41943,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41944,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41945,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41946,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41947,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41948,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41949,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41950,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41951,1,0,1,4,4,4,0.004,0.0333328,0,1
9,41952,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41953,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41954,1,0,1,6,6,6,0.006,0.0333328,0,1
9,41955,1,0,1,10,10,10,0.01,0.0333328,0,1
9,41956,1,0,1,9,9,9,0.009,0.0333328,0,1
9,41957,1,0,1,4,4,4,0.004,0.0333328,0,1
9,41958,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41959,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41960,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41961,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41962,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41963,1,0,1,7,7,7,0.007,0.0333328,0,1
9,41964,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41965,1,1,0,11,11,11,0.011,0.0333328,1,0
9,41966,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41967,1,1,0,3,3,3,0.003,0.0333328,1,0
9,41968,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41969,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41970,1,0,1,3,3,3,0.003,0.0333328,0,1
9,41971,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41972,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41973,1,0,1,1,1,1,0.001,0.0333328,0,1
9,41974,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41975,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41976,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41977,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41978,1,1,0,5,5,5,0.005,0.0333328,1,0
9,41979,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41980,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41981,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41982,1,1,0,10,10,10,0.01,0.0333328,1,0
9,41983,1,1,0,6,6,6,0.006,0.0333328,1,0
9,41984,1,0,1,2,2,2,0.002,0.0333328,0,1
9,41985,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41986,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41987,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41988,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41989,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41990,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41991,1,1,0,4,4,4,0.004,0.0333328,1,0
9,41992,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41993,1,0,1,5,5,5,0.005,0.0333328,0,1
9,41994,1,1,0,9,9,9,0.009,0.0333328,1,0
9,41995,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41996,1,1,0,8,8,8,0.008,0.0333328,1,0
9,41997,1,1,0,7,7,7,0.007,0.0333328,1,0
9,41998,1,1,0,2,2,2,0.002,0.0333328,1,0
9,41999,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42000,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42001,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42002,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42003,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42004,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42005,1,1,0,14,14,14,0.014,0.0333328,1,0
9,42006,1,0,1,2,2,2,0.002,0.0333328,0,1
9,42007,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42008,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42009,1,1,0,4,4,4,0.004,0.0333328,1,0
9,42010,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42011,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42012,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42013,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42014,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42015,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42016,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42017,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42018,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42019,1,0,1,4,4,4,0.004,0.0333328,0,1
9,42020,1,0,1,6,6,6,0.006,0.0333328,0,1
9,42021,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42022,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42023,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42024,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42025,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42026,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42027,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42028,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42029,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42030,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42031,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42032,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42033,1,0,1,3,3,3,0.003,0.0333328,0,1
9,42034,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42035,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42036,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42037,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42038,1,1,0,1,1,1,0.001,0.0333328,1,0
9,42039,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42040,1,0,1,10,10,10,0.01,0.0333328,0,1
9,42041,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42042,1,0,1,7,7,7,0.007,0.0333328,0,1
9,42043,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42044,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42045,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42046,1,0,1,8,8,8,0.008,0.0333328,0,1
9,42047,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42048,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42049,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42050,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42051,1,1,0,1,1,1,0.001,0.0333328,1,0
9,42052,1,1,0,1,1,1,0.001,0.0333328,1,0
9,42053,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42054,1,0,1,8,8,8,0.008,0.0333328,0,1
9,42055,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42056,1,1,0,11,11,11,0.011,0.0333328,1,0
9,42057,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42058,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42059,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42060,1,1,0,13,13,13,0.013,0.0333328,1,0
9,42061,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42062,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42063,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42064,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42065,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42066,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42067,1,1,0,4,4,4,0.004,0.0333328,1,0
9,42068,1,0,1,5,5,5,0.005,0.0333328,0,1
9,42069,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42070,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42071,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42072,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42073,1,1,0,11,11,11,0.011,0.0333328,1,0
9,42074,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42075,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42076,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42077,1,1,0,11,11,11,0.011,0.0333328,1,0
9,42078,1,1,0,4,4,4,0.004,0.0333328,1,0
9,42079,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42080,1,1,0,8,8,8,0.008,0.0333328,1,0
9,42081,1,1,0,14,14,14,0.014,0.0333328,1,0
9,42082,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42083,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42084,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42085,1,1,0,4,4,4,0.004,0.0333328,1,0
9,42086,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42087,1,0,1,3,3,3,0.003,0.0333328,0,1
9,42088,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42089,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42090,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42091,1,1,0,2,2,2,0.002,0.0333328,1,0
9,42092,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42093,1,1,0,5,5,5,0.005,0.0333328,1,0
9,42094,1,0,1,9,9,9,0.009,0.0333328,0,1
9,42095,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42096,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42097,1,1,0,9,9,9,0.009,0.0333328,1,0
9,42098,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42099,1,1,0,10,10,10,0.01,0.0333328,1,0
9,42100,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42101,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42102,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42103,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42104,1,1,0,7,7,7,0.007,0.0333328,1,0
9,42105,1,1,0,4,4,4,0.004,0.0333328,1,0
9,42106,1,0,1,7,7,7,0.007,0.0333328,0,1
9,42107,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42108,1,1,0,4,4,4,0.004,0.0333328,1,0
9,42109,1,1,0,6,6,6,0.006,0.0333328,1,0
9,42110,1,1,0,3,3,3,0.003,0.0333328,1,0
9,42111,1,1,0,9,9,9,0.009,0.0333328,1,0
